Codigo Carrera|Codigo Materia|Codigo Curso|Titular|Materia|Dias|Horarios
5|278|25|Tombolini Matias Raul|MACROECONOMIA Y POLIT. ECONOMICA|Ma\Vi\Sa|19a21 Sa11a13
5|278|26|Rojas Roberto Walter|MACROECONOMIA Y POLIT. ECONOMICA|Lu\Mi\Ju|17a19
5|278|27|Agostinelli Guido Miguel|MACROECONOMIA Y POLIT. ECONOMICA|Lu\Mi\Ju|21a23
5|278|99||MACROECONOMIA Y POLIT. ECONOMICA||
5|552|1|Lorenzo Guido|"DINERO| CREDITO Y BANCOS "|Lu\Mi\Ju|07a09
5|552|2|Gomez Juan Francisco|"DINERO| CREDITO Y BANCOS "|Lu\Mi\Ju|09a11
5|552|3|Katz Sebastian -Elias Diego Sebastian|"DINERO| CREDITO Y BANCOS "|Ma\Vi\Sa|09a11
5|552|4|Dal Bianco Marcos Jose|"DINERO| CREDITO Y BANCOS "|Lu\Mi\Ju|19a21
5|552|5|Simpson Lucio Mariano|"DINERO| CREDITO Y BANCOS "|Lu\Mi\Ju|19a21
5|251|1|Marcucci Maximiliano|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|15a17
5|251|2|Fernandez Bonato Fernando Matias|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|17a19
5|251|3|Mallo Carlos Gabriel|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|19a21
5|251|4|Fantini Albarenque Juan Alberto|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|19a21
5|251|85|Carnota Walter -Landin Maria Jose|INSTITUCIONES DE DHO. PUBLICO|Vi|17a19
5|251|5|Lopez Gustavo Fernando|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|07a09
5|251|6|Villaggi Carlos|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|07a09
5|251|7|Sanchez Lucio Gustavo|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|09a11
5|251|8|Ali Nilda Ester|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|11a13
5|251|70|Calandrino Guillermo Augusto|INSTITUCIONES DE DHO. PUBLICO|Ju|15a17
5|251|9|Gallotti Aldo Claudio|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|15a17
5|251|10|Torcasio Carlos Horacio|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|19a21
5|251|11|Capato Alejandro Felix|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|19a21
5|251|12|Ruiz Daniel Osvaldo|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|19a21
5|251|13|Emmert Maria Soledad|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|09a11
5|251|14|Gaig Alberto|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|17a19
5|251|15|Julia Margarita|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|09a11
5|251|16|Lonigro Felix Vicente|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|11a13
5|251|17|Milo Silvana|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|15a17
5|251|18|Falivene Fabiana Paula|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|17a19
5|251|99||INSTITUCIONES DE DHO. PUBLICO||
5|251|19|Perez Andrea Mercedes|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|15a17
5|251|20|Bujan Javier Alejandro|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|19a21
5|251|21|Rama Marcela Silvia|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|17a19
5|251|22|Lema Gonzalo Javier|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|17a19
5|251|31|Trueba Manuel Rufino|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|17a19
5|251|23|Gusman Alfredo Silverio|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|17a19
5|251|24|Alonsoperez Gabriela Marta|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|21a23
5|251|25|Krivocapich German|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|09a11
5|251|98||INSTITUCIONES DE DHO. PUBLICO||
5|251|26|Piscitello Mercedes Liliana|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|09a11
5|251|27|Spessot Alejandro Hernan|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|07a09
5|251|28|Girotti Maria Cristina|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|09a11
5|251|29|Girotti Maria Cristina|INSTITUCIONES DE DHO. PUBLICO|Lu\Ju|11a13
5|251|30|Ruiz Roque Enrique|INSTITUCIONES DE DHO. PUBLICO|Ma\Vi|13a15
5|273|1|Lopez Carlos Guillermo|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|07a09
5|273|2|Capano Angela Maria|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|07a09
5|273|3|Carrasco Juan Ignacio|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|09a11
5|273|4|Carrega Francisco Jose|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|13a15
5|273|5|Polo Olivera Gaston Matias|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|17a19
5|273|6|Negri Carlos Maria -Graffigna Jorge Omar|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|19a21
5|273|7|Lopez Del Carril Gonzalo|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|19a21
5|273|8|Forns Eduardo A|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|19a21
5|273|9|Capua Juan Manuel|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|19a21
5|273|10|Roitbarg Marcelo Ricardo|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|19a21
5|273|11|Recio Juan Ignacio|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|21a23
5|273|12|Rossi Hugo Enrique|INSTITUCIONES DE DCHO. PRIVADO|Mi\Sa|11a13
5|273|99||INSTITUCIONES DE DCHO. PRIVADO||
5|273|13|Salvochea Carlos Ramiro|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|07a09
5|273|14|Sal Sebastian|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|07a09
5|273|15|Diaz Funes Jose Nicolas|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|09a11
5|273|16|Annone Maria Elisa|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|09a11
5|273|17|Salvochea Carlos Ramiro|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|09a11
5|273|18|Bianchi Alejandra Maria De La Paz|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|09a11
5|273|19|Rubino Mercedes Guadalupe|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|09a11
5|273|20|Palmieri Gabriela Fernanda|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|13a15
5|273|21|Lopreiato Maria Luz|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|15a17
5|273|22|Chacon De Garre Patricia Graciela|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|17a19
5|273|23|Carreira Gonzalez Guillermo|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|17a19
5|273|24|Irigoyen Horacio Augusto|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|17a19
5|273|25|Montilla Angela Julia|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|17a19
5|273|26|Bernusi Gerardo Fabio|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|21a23
5|273|27|Garcia Villalonga Julio Cesar|INSTITUCIONES DE DCHO. PRIVADO|Ma\Vi|21a23
5|273|28|Cendali Walter Ricardo|INSTITUCIONES DE DCHO. PRIVADO|Lu\Ju|17a19
5|273|98||INSTITUCIONES DE DCHO. PRIVADO||
5|247|1|Spisso Claudio Eduardo|TEORIA CONTABLE|Ma\Mi\Vi|19a21
5|247|2|Rodriguez Gaston Nestor|TEORIA CONTABLE|Lu\Mi\Ju|17a19
5|247|3|Fernandez Nuñez Maria Eugenia|TEORIA CONTABLE|Ma\Vi\Sa|09a11
5|247|4|Vazquez Juan Pablo|TEORIA CONTABLE|Ma\Mi\Vi|19a21
5|247|5|Sanchez Veronica Andrea|TEORIA CONTABLE|Ma\Mi\Vi|07a09
5|247|6|Linari Patricia Cristina|TEORIA CONTABLE|Lu\Mi\Ju|09a11
5|247|7|Santiago Maria Isabel|TEORIA CONTABLE|Ma\Mi\Vi|11a13
5|247|8|Piotti Lopez Hernan Carlos|TEORIA CONTABLE|Ma\Mi\Vi|21a23
5|247|72|Zaglul Carlos Salomon|TEORIA CONTABLE|Mi|17a19
5|247|65|Santiago Maria Isabel|TEORIA CONTABLE||
5|247|9|Mild Diego Rodrigo|TEORIA CONTABLE|Lu\Mi\Ju|07a09
5|247|10|Ale Maria Ester|TEORIA CONTABLE|Lu\Mi\Ju|09a11
5|247|11|Lang Fernando Marcelo|TEORIA CONTABLE|Ma\Mi\Vi|11a13
5|247|12|Rapisarda Carlos Alberto|TEORIA CONTABLE|Lu\Mi\Ju|19a21
5|247|13|Quintana Andrea Rosana|TEORIA CONTABLE|Lu\Mi\Ju|19a21
5|247|14|Guffanti German Enrique|TEORIA CONTABLE|Ma\Mi\Vi|21a23
5|247|15|Sebastian Monica Patricia|TEORIA CONTABLE|Lu\Mi\Ju|09a11
5|247|99||TEORIA CONTABLE||
5|247|16|Nadales Mariana Alicia|TEORIA CONTABLE|Ma\Mi\Vi|13a15
5|247|17|D Onofrio Paula Alejandra -Santiago Maria Isabel|TEORIA CONTABLE|Lu\Mi\Ju|15a17
5|247|18|Fraga Alejandro|TEORIA CONTABLE|Ma\Mi\Vi|17a19
5|247|19|Pisani Damian Anibal|TEORIA CONTABLE|Ma\Mi\Vi|21a23
5|247|20|Moreno Elvira Del Carmen|TEORIA CONTABLE|Ma\Mi\Vi|09a11
5|247|21|Agra Graciela Susana|TEORIA CONTABLE|Ma\Mi\Vi|17a19
5|247|22|Fornari Claudio|TEORIA CONTABLE|Ma\Mi\Vi|19a21
5|247|98||TEORIA CONTABLE||
5|247|23|Iaizzo Miguel Angel|TEORIA CONTABLE|Lu\Mi\Ju|19a21
5|247|24|Iaizzo Miguel Angel -Aguilar Pinedo Carlos Alberto|TEORIA CONTABLE|Lu\Mi\Ju|17a19
5|247|25|Imwinkelried Gloria Elena|TEORIA CONTABLE|Lu\Mi\Ju|11a13
5|247|26|Garrido Elisabet Gilda|TEORIA CONTABLE|Lu\Mi\Ju|11a13
5|247|27|Imwinkelried Gloria Elena|TEORIA CONTABLE|Ma\Mi\Vi|11a13
5|247|28|Imwinkelried Gloria Elena -Canessa Eduardo Jorge|TEORIA CONTABLE|Ma\Mi\Vi|21a23
5|247|71|Montanini Gustavo Amado|TEORIA CONTABLE|Lu|07a09
5|247|29|Tesa Julian Amadeo|TEORIA CONTABLE|Ma\Mi\Vi|13a15
5|247|30|Bodroy Angela Gregoria -Tesa Julian Amadeo|TEORIA CONTABLE|Ma\Mi\Vi|13a15
5|247|31|Montanini Gustavo Amado -Otranto Jose Ruben|TEORIA CONTABLE|Lu\Mi\Ju|09a11
5|247|32|Lecuona Gonzalo Martin|TEORIA CONTABLE|Lu\Mi\Ju|21a23
5|247|33|Deu Daniel Ruben Hector|TEORIA CONTABLE|Lu\Mi\Ju|11a13
5|247|34|Scavone Graciela Maria -Alquati Nora Beatriz|TEORIA CONTABLE|Lu\Mi\Ju|21a23
5|247|35|Cerezo Ana Claudia|TEORIA CONTABLE|Ma\Vi\Sa|09a11
5|247|85|Suarez Kimura Elsa Beatriz -Chiquiar Walter Rene|TEORIA CONTABLE|Vi|17a19
5|247|36|Filippo Emilce Carmen|TEORIA CONTABLE|Lu\Mi\Ju|07a09
5|247|37|Rinaldi Viviana Monica|TEORIA CONTABLE|Ma\Mi\Vi|17a19
5|247|38|Escobar Diego Sebastian|TEORIA CONTABLE|Ma\Mi\Vi|19a21
5|277|1|Center Alberto Jorge|GESTION Y COSTOS|Lu\Mi\Ju|07a09
5|277|2|Gonzalez Escudero Alejandro J|GESTION Y COSTOS|Lu\Mi\Ju|19a21
5|277|3|Ferrari Ariel Horacio|GESTION Y COSTOS|Lu\Mi\Ju|21a23
5|277|4|Gonzalez Escudero Alejandro J|GESTION Y COSTOS|Lu\Mi\Ju|09a11
5|277|98||GESTION Y COSTOS||
5|277|96||GESTION Y COSTOS||
5|277|5|Hasda Gonzalo Hernan|GESTION Y COSTOS|Lu\Mi\Ju|17a19
5|277|6|Larripa Enrique D|GESTION Y COSTOS|Ma\Mi\Vi|19a21
5|277|7|Ghedin Sergio Andres -Comin Patricia Elena|GESTION Y COSTOS|Ma\Vi\Sa|21a23 Sa13a15
5|277|97||GESTION Y COSTOS||
5|277|8|Jaunarena Bruno|GESTION Y COSTOS|Lu\Mi\Ju|13a15
5|277|9|Cahwje Jorge Alberto|GESTION Y COSTOS|Ma\Vi\Sa|19a21 Sa11a13
5|277|99||GESTION Y COSTOS||
5|277|10|Santillan Martin Eduardo|GESTION Y COSTOS|Lu\Mi\Ju|07a09
5|277|11|Lorenzi Roberto Enrique|GESTION Y COSTOS|Lu\Mi\Ju|07a09
5|277|12|Campo Carlos Orlando|GESTION Y COSTOS|Lu\Mi\Ju|17a19
5|277|13|Buglione Carlos Gustavo|GESTION Y COSTOS|Lu\Mi\Ju|09a11
5|277|14|Lopez Oscar|GESTION Y COSTOS|Lu\Mi\Ju|09a11
5|277|15|Ibañez Daniel Mariano|GESTION Y COSTOS|Lu\Mi\Ju|17a19
5|277|16|Bordoli Luis Fernando|GESTION Y COSTOS|Lu\Mi\Ju|19a21
5|277|17|Podmoguilnye Marcelo Gustavo|GESTION Y COSTOS|Ma\Vi\Sa|19a21 Sa09a11
5|277|18|Smolje Alejandro Ruben -Alvarez Rosana Alejandra|GESTION Y COSTOS|Lu\Mi\Ju|19a21
5|252|1|Oliverio Emmanuel|ADMINISTRACION GENERAL|Ma\Vi|17a19
5|252|2|Haddad Veronica|ADMINISTRACION GENERAL|Lu\Ju|07a09
5|252|3|Carro Irma Beatriz|ADMINISTRACION GENERAL|Ma\Vi|07a09
5|252|4|Carro Irma Beatriz|ADMINISTRACION GENERAL|Lu\Ju|09a11
5|252|5|Tondi Gustavo Jose|ADMINISTRACION GENERAL|Ma\Vi|13a15
5|252|6|Alcain Marcelo Fabian|ADMINISTRACION GENERAL|Lu\Ju|19a21
5|252|7|Rubinsztein Dario Ariel|ADMINISTRACION GENERAL|Lu\Ju|19a21
5|252|8|Bonelli Mariano Alberto|ADMINISTRACION GENERAL|Ma\Vi|19a21
5|252|9|Grondona Andrea Mabel|ADMINISTRACION GENERAL|Ma\Vi|19a21
5|252|10|Romero Moreno Juan Pablo|ADMINISTRACION GENERAL|Ma\Vi|07a09
5|252|11|Vilaltella Mario Jorge|ADMINISTRACION GENERAL|Ma\Vi|17a19
5|252|12|Quiñones Brun Maria Ladi|ADMINISTRACION GENERAL|Lu\Ju|11a13
5|252|13|Arce Juan Cruz|ADMINISTRACION GENERAL|Lu\Ju|17a19
5|252|97||ADMINISTRACION GENERAL||
5|252|14|Etkin Jorge Ricardo -Quiroga Cangiano Roberto Ivan|ADMINISTRACION GENERAL|Ma\Vi|17a19
5|252|15|Pietras Nora Elisa|ADMINISTRACION GENERAL|Lu\Ju|11a13
5|252|16|Lepori Gustavo Alejandro|ADMINISTRACION GENERAL|Lu\Ju|15a17
5|252|17|Abadi Miguel Alejandro|ADMINISTRACION GENERAL|Mi\Sa|19a21 Sa11a13
5|252|18|Ghiglione Luis Maria|ADMINISTRACION GENERAL|Lu\Ju|07a09
5|252|19|Kastika Eduardo Salvador -Effron Dalila Vera|ADMINISTRACION GENERAL|Ma\Vi|13a15
5|252|20|Chifaldi Sergio Francisco|ADMINISTRACION GENERAL|Ma\Vi|15a17
5|252|98||ADMINISTRACION GENERAL||
5|252|21|Stivelman Luciana Andrea|ADMINISTRACION GENERAL|Lu\Ju|21a23
5|252|22|Mellebovsky Genesin Teresa|ADMINISTRACION GENERAL|Lu\Ju|13a15
5|252|23|Zwarycz Eugenio|ADMINISTRACION GENERAL|Lu\Ju|15a17
5|252|24|Lerman Sebastian Pablo|ADMINISTRACION GENERAL|Lu\Ju|21a23
5|252|25|Fracassi Ravier Andrea A|ADMINISTRACION GENERAL|Lu\Ju|17a19
5|252|96||ADMINISTRACION GENERAL||
5|252|26|Hernandez Mosos Edgar Hernan|ADMINISTRACION GENERAL|Mi\Sa|07a09
5|252|27|Quiroga Omar|ADMINISTRACION GENERAL|Lu\Ju|09a11
5|252|28|Giordano Daniela Alejandra|ADMINISTRACION GENERAL|Lu\Ju|09a11
5|252|29|Quiroga Omar|ADMINISTRACION GENERAL|Lu\Ju|11a13
5|252|30|Jacobsohn Hernan Gabriel|ADMINISTRACION GENERAL|Lu\Ju|17a19
5|252|31|Piotti Lopez Hernan Carlos|ADMINISTRACION GENERAL|Ma\Vi|19a21
5|252|32|D Angelo Julian Leonardo|ADMINISTRACION GENERAL|Ma\Vi|09a11
5|252|33|Volpentesta Jorge Roberto|ADMINISTRACION GENERAL|Lu\Ju|19a21
5|252|34|Paz Marcelo Leopoldo|ADMINISTRACION GENERAL|Lu\Ju|21a23
5|252|35|Rodriguez Mormandi Leonardo Ga|ADMINISTRACION GENERAL|Lu\Ju|21a23
5|252|36|Saravia Federico|ADMINISTRACION GENERAL|Lu\Ju|09a11
5|252|37|Buckley Alejandro Marcelo|ADMINISTRACION GENERAL|Mi\Sa|09a11 Sa11a13
5|252|38|Bordoli Douglas Leopoldo Luis|ADMINISTRACION GENERAL|Lu\Ju|19a21
5|252|99||ADMINISTRACION GENERAL||
5|274|1|Gilli Juan Jose -Torres Fernando Gabriel|SISTEMAS ADMINISTRATIVOS|Lu\Ju|09a11
5|274|2|Gomez Fulao Juan Carlos -Barrientos Jorge Washington|SISTEMAS ADMINISTRATIVOS|Ma\Vi|19a21
5|274|3|Pardo Hernan Christian|SISTEMAS ADMINISTRATIVOS|Lu\Ju|19a21
5|274|4|Franchi Fernando Juan|SISTEMAS ADMINISTRATIVOS|Lu\Ju|07a09
5|274|5|Di Stefano Gabriela Sol|SISTEMAS ADMINISTRATIVOS|Lu\Ju|07a09
5|274|6|Aira Laura Raquel|SISTEMAS ADMINISTRATIVOS|Ma\Vi|09a11
5|274|7|Cortagerena Alicia Beatriz|SISTEMAS ADMINISTRATIVOS|Ma\Vi|11a13
5|274|8|Saravia Federico|SISTEMAS ADMINISTRATIVOS|Lu\Ju|19a21
5|274|9|Arostegui Angel Oscar|SISTEMAS ADMINISTRATIVOS|Ma\Vi|19a21
5|274|65|Zwarycz Eugenio|SISTEMAS ADMINISTRATIVOS||
5|274|10|Albertti Pedro Pablo Angel|SISTEMAS ADMINISTRATIVOS|Lu\Ju|09a11
5|274|11|Iesulauro Alejandra Susana|SISTEMAS ADMINISTRATIVOS|Lu\Ju|19a21
5|274|12|Jara Carlos Eduardo|SISTEMAS ADMINISTRATIVOS|Ma\Vi|19a21
5|274|99||SISTEMAS ADMINISTRATIVOS||
5|274|14|Sotomayor Acevedo Sonia Beatriz|SISTEMAS ADMINISTRATIVOS|Ma\Vi|09a11
5|274|15|Cenci Nicolas Augusto|SISTEMAS ADMINISTRATIVOS|Lu\Ju|15a17
5|274|16|Beltrami Maria Victoria|SISTEMAS ADMINISTRATIVOS|Ma\Vi|17a19
5|274|17|Moleon Ruben Cesar -Perez Ruffa Andres German|SISTEMAS ADMINISTRATIVOS|Ma\Vi|19a21
5|274|18|Moleon Ruben Cesar|SISTEMAS ADMINISTRATIVOS|Lu\Ju|07a09
5|274|98||SISTEMAS ADMINISTRATIVOS||
5|274|19|Colacioppo Paula Natalia|SISTEMAS ADMINISTRATIVOS|Lu\Ju|11a13
5|274|20|Jacobsohn Hernan Gabriel|SISTEMAS ADMINISTRATIVOS|Lu\Ju|09a11
5|274|22|Binetti Roberto Mario|SISTEMAS ADMINISTRATIVOS|Lu\Ju|17a19
5|274|23|Nievas Gustavo Rodolfo|SISTEMAS ADMINISTRATIVOS|Lu\Ju|19a21
5|274|24|Alcain Marcelo Fabian|SISTEMAS ADMINISTRATIVOS|Ma\Vi|19a21
5|274|25|Chahin Tomas|SISTEMAS ADMINISTRATIVOS|Lu\Ju|21a23
5|274|26|Spinelli Hector Eduardo|SISTEMAS ADMINISTRATIVOS|Ma\Vi|21a23
5|274|27|Lopez Iglesias Barbara Susana|SISTEMAS ADMINISTRATIVOS|Lu\Ju|17a19
5|274|97||SISTEMAS ADMINISTRATIVOS||
5|279|1|Bruni Julio Cesar|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|07a09
5|279|2|Retorta Marcelo Alejandro|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|07a09
5|279|3|Barrera Luis Adrian|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|09a11
5|279|4|Barrera Luis Adrian|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|09a11
5|279|5|Porto Jose Manuel|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|15a17
5|279|6|Farroni Jose Luis|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|17a19
5|279|7|Garra Maria Rosario|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|17a19
5|279|8|De Jesus Mauro Andres|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|17a19 Sa11a13
5|279|9|Ariganello Claudio Alberto|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|19a21
5|279|10|Marcos Damian Julio|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|19a21 Sa09a11
5|279|11|Aire Carlos Esteban|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|19a21 Sa11a13
5|279|12|Gonzalez Nestor Jose|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|21a23
5|279|65|Porto Jose Manuel|ADMINISTRACION FINANCIERA||
5|279|13|Moscato Carlos Mariano|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|19a21
5|279|14|Moscato Carlos Mariano|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|21a23
5|279|15|Frechero Fernando|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|21a23 Sa11a13
5|279|99||ADMINISTRACION FINANCIERA||
5|279|16|Fernandez Heriberto Horacio|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|17a19 Sa09a11
5|279|17|Sobrado Pablo Damian|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|07a09
5|279|18|Borgese Alejandro Daniel|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|07a09
5|279|19|Piotti Lopez Hernan Carlos|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|09a11
5|279|20|Perossa Mario Luis|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|11a13
5|279|21|Sarto Daniel Anibal|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|13a15 Sa09a11
5|279|22|Perez Rodriguez Miguel Secundino|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|19a21
5|279|23|Pedreira Marcelo Hernan|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|19a21 Sa11a13
5|279|24|Lucero Jorge Antonio|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|19a21 Sa11a13
5|279|25|Di Pelino Andres Ernesto|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|21a23 Sa13a15
5|279|26|Lucero Jorge Antonio|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|21a23 Sa13a15
5|279|27|San Martin Nestor Horacio|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|17a19 Sa11a13
5|279|28|Facal Arturo|ADMINISTRACION FINANCIERA|Lu\Mi\Ju|21a23
5|279|29|Olivo Sergio Luis|ADMINISTRACION FINANCIERA|Ma\Ju\Vi|09a11
5|279|30|Pasqualetti Federico Hugo|ADMINISTRACION FINANCIERA|Lu\Ju\Sa|07a09 Sa09a11
5|279|31|Calabro Alejandro Moises|ADMINISTRACION FINANCIERA|Ma\Vi\Sa|19a21 Sa11a13
5|279|98||ADMINISTRACION FINANCIERA||
5|551|1|Brufman Juana Zulema -Trajtenberg Luis Alberto|ECONOMETRIA|Lu\Mi\Ju|09a11
5|551|2|Gonzalez Mirta Lidia|ECONOMETRIA|Lu\Mi\Ju|07a09
5|551|3|Calicchio Nicolas Emilio|ECONOMETRIA|Lu\Mi\Ju|07a09
5|551|99||ECONOMETRIA||
5|551|4|Vitale Blanca Rosa|ECONOMETRIA|Ma\Vi\Sa|13a15
5|551|5|Montes Rojas Gabriel Victorio|ECONOMETRIA|Lu\Mi\Ju|15a17
5|551|6|Fabris Julio Eduardo|ECONOMETRIA|Ma\Vi\Sa|17a19 Sa09a11
5|717|1|Castro Carolina Cristina|MODELOS Y PROYECCIONES ACTUARIALES|Lu\Ju|17a19
5|720|1|Grushka Carlos Oscar|DEMOGRAFIA Y SEGURIDAD SOCIAL|Lu\Ju|09a11
5|746|99||COMPUTACION CIENTIFICA||
5|750|1|Fusco Miguel Angel|METODOS CUANTITATIVOS |Lu\Ju|17a19
5|763|1|Fajfar Pablo Francisco|TEORIA DE LOS JUEGOS|Lu\Ju|15a17
5|785|1|Sarto Daniel Anibal|CALCULO FINANCIERO-NUEVO ENFOQUE|Lu\Ju|11a13
5|791|1|Legna Pablo Hernan|SEM.ETICA DE LAS OCUPACIONES|Ma\Vi|17a19
