Codigo Carrera|Codigo Materia|Codigo Curso|Titular|Materia|Dias|Horarios
4|247|36|Filippo Emilce Carmen|TEORIA CONTABLE|Lu\Mi\Ju|07a09
4|247|37|Rinaldi Viviana Monica|TEORIA CONTABLE|Ma\Mi\Vi|17a19
4|247|38|Escobar Diego Sebastian|TEORIA CONTABLE|Ma\Mi\Vi|19a21
4|276|1|Sciaccaluga Cristian Hernan|CALCULO FINANCIERO|Lu\Mi\Ju|07a09
4|276|2|Mas Ariel Guillermo|CALCULO FINANCIERO|Ma\Vi|07a09
4|276|70|Tasat Jose Mario Marcelo|CALCULO FINANCIERO|Ju|09a11
4|276|3|Rondinone Gonzalo|CALCULO FINANCIERO|Lu\Ju|09a11
4|276|4|Tasat Jose Mario Marcelo|CALCULO FINANCIERO|Lu\Ju|11a13
4|276|5|Fregeiro Clarisa Anabella|CALCULO FINANCIERO|Ma\Vi|17a19
4|276|6|Thomasz Esteban Otto|CALCULO FINANCIERO|Ma\Vi|17a19
4|276|7|Stefanidis Pablo|CALCULO FINANCIERO|Lu\Ju|19a21
4|276|8|Artuso Carolina Gabriela|CALCULO FINANCIERO|Ma\Vi|19a21
4|276|9|Barone Pascual Marcelo|CALCULO FINANCIERO|Lu\Mi\Ju|21a23
4|276|65|Albornoz Carlos Maximiliano|CALCULO FINANCIERO||
4|276|10|Milia Daniel Alberto|CALCULO FINANCIERO|Lu\Ju|13a15
4|276|11|Conocchiari Martin|CALCULO FINANCIERO|Lu\Ju|19a21
4|276|12|Chaufan Gabriel Alberto|CALCULO FINANCIERO|Lu\Ju|07a09
4|276|13|Pizarro Luciano|CALCULO FINANCIERO|Lu\Ju|07a09
4|276|99||CALCULO FINANCIERO||
4|276|14|Meseri Jose Horacio|CALCULO FINANCIERO|Lu\Ju|07a09
4|276|15|Travaglini Ignacio|CALCULO FINANCIERO|Ma\Vi|07a09
4|276|16|Daffinoti Roman Emiliano|CALCULO FINANCIERO|Ma\Vi|09a11
4|276|17|Meseri Jose Horacio|CALCULO FINANCIERO|Ma\Vi|15a17
4|276|18|Liso Hector Ricardo|CALCULO FINANCIERO|Ma\Vi|15a17
4|276|19|Castegnaro Aida Beatriz|CALCULO FINANCIERO|Ma\Vi|17a19
4|276|20|Bellido Fernando Jose|CALCULO FINANCIERO|Ma\Vi|17a19
4|276|21|Wainer Marcelo Eduardo|CALCULO FINANCIERO|Ma\Vi|19a21
4|276|22|Cuniolo Carlos Jose|CALCULO FINANCIERO|Ma\Vi\Sa|19a21 Sa11a13
4|276|23|Palazzo Ruben Oscar|CALCULO FINANCIERO|Ma\Vi|21a23
4|276|24|Cuniolo Carlos Jose|CALCULO FINANCIERO|Lu\Ju|07a09
4|276|25|Delconte Cesar Alejandro|CALCULO FINANCIERO|Lu\Mi\Ju|19a21
4|276|26|Abazyan Maria Rosa|CALCULO FINANCIERO|Lu\Ju|07a09
4|276|27|Bellido Fernando Jose|CALCULO FINANCIERO|Lu\Mi\Ju|19a21
4|276|28|Rapeport Martin Gustavo|CALCULO FINANCIERO|Lu\Ju|07a09
4|276|29|Orue Pablo Ezequiel|CALCULO FINANCIERO|Lu\Mi\Ju|09a11
4|276|30|Bloise Alejandro Francisco|CALCULO FINANCIERO|Lu\Ju|11a13
4|276|31|Ail Silvia Rosana|CALCULO FINANCIERO|Lu\Mi\Ju|11a13
4|276|32|Ail Silvia Rosana|CALCULO FINANCIERO|Ma\Vi\Sa|11a13
4|276|33|Mercado Justo Andres|CALCULO FINANCIERO|Lu\Ju|13a15
4|276|34|Orellana Orlando|CALCULO FINANCIERO|Lu\Mi\Ju|17a19
4|276|35|Mercado Justo Andres|CALCULO FINANCIERO|Ma\Vi|17a19
4|276|36|Bellido Fernando Jose|CALCULO FINANCIERO|Ma\Vi|19a21
4|276|37|Orellana Orlando|CALCULO FINANCIERO|Ma\Vi\Sa|21a23 Sa13a15
4|276|98||CALCULO FINANCIERO||
4|720|1|Grushka Carlos Oscar|DEMOGRAFIA Y SEGURIDAD SOCIAL|Lu\Ju|09a11
4|731|99||ECONOMETRIA II||
4|651|1|Spehrs Adriana Renee|LOGICA|Ma\Vi|09a11
4|651|2|Legris Javier -Valiño Valeria Sol|LOGICA|Ma\Vi|13a15
4|651|3|Fulugonio Maria Gabriela|LOGICA|Mi\Sa|21a23 Sa13a15
4|712|1|Rodriguez Enriquez Corina|GENERO Y ECONOMIA|Ma\Vi|17a19
4|713|1|Fajfar Pablo Francisco|TOPICOS DE MICROECONOMIA|Ma\Vi|11a13
4|713|2|Carciofi Ignacio Nicolas|TOPICOS DE MICROECONOMIA|Ma\Vi|15a17
4|745|1|Di Pelino Andres Ernesto|ECONOMIA DE LA ENERGIA|Ma\Vi|07a09
4|767|1|Haberfeld Leandro Ernesto|ECONOMIA MARXISTA|Lu\Ju|17a19
4|779|1|D Amato Laura Ines -Heymann Carlos Daniel|TOPICOS DE MACROECONOMIA|Lu\Ju|09a11
4|783|1|Pique Maria Del Pilar|HIST.DEL PENSAMIENTO ECONOM. II|Ma\Vi|17a19
4|760|1|D Angelo Julian Leonardo|PRACTICAS PARA LA INCLUSION SOCIAL|Ma\Vi|17a19
4|760|2|Primatesta Maria Florencia|PRACTICAS PARA LA INCLUSION SOCIAL|Lu\Ju|09a11
4|760|3|Zaidel Andrea Olga|PRACTICAS PARA LA INCLUSION SOCIAL|Lu\Ju|19a21
4|760|4|Gonzalez Rocio Mara|PRACTICAS PARA LA INCLUSION SOCIAL|Ma\Vi|19a21
4|760|5|Herrera Silvana Natalia|PRACTICAS PARA LA INCLUSION SOCIAL|Lu\Ju|09a11
